Naples,Italy,Charleston,USA,1796,8251,15,6,August,15,9:47 PM,yes,04191
Lima,Peru,Chicago,USA,115,208,3,0,December,14,7:50 PM,yes,02183
Quito,Ecuador,Sevilla,Spain,2183,7872,23,7,September,29,6:56 PM,yes,03485
Mumbai,India,Las Vegas,USA,5080,7404,27,12,February,4,6:21 PM,yes,00411
Brussels,Belgium,Bonn,Germany,134,226,1,0,January,18,3:11 PM,yes,08987
New York,USA,Shanghai,China,3813,11990,18,12,December,12,1:34 AM,yes,05014
Brussels,Belgium,Bogota,Colombia,1444,10501,19,7,May,1,5:46 AM,yes,05487
San Juan,Puerto Rico,Bonn,Germany,2536,8648,9,6,June,23,4:18 PM,yes,09929
Bonn,Germany,Jerusalem,Israel,285,1807,3,1,September,7,5:55 PM,yes,02141
Valencia,Spain,Lima,Peru,1873,7165,11,7,September,19,12:59 AM,yes,04639
Nairobi,Kenya,Prague,Chzechia,280,1576,1,1,July,29,9:04 PM,yes,03776
Zurich,Switzerland,Tampa,USA,1829,8424,9,6,January,3,0:02 AM,yes,01602
Cairo,Egypt,New Dehli,India,580,979,6,3,June,11,12:04 PM,yes,09588
Paris,France,Istanbul,Turkyie,319,876,3,1,May,2,11:53 AM,yes,06916
Washington DC,USA,Moscow,Russia,1807,8414,14,7,April,7,7:38 AM,yes,05109
Dallas,USA,Berlin,Germany,2998,7940,11,7,July,24,2:16 PM,yes,09834
Atlanta,USA,Nice,France,2953,8395,16,6,September,12,12:14 PM,yes,05652
Minsk,Belarus,St. Petersburg,Russia,275,128,3,0,June,24,0:20 AM,yes,06787
Atlanta,USA,Panama City,Panama,245,543,1,1,October,12,10:27 PM,yes,03114
Edinburgh,Scotland,Houston,USA,1944,9074,15,6,July,6,12:56 AM,yes,07623
Sevilla,Spain,Oslo,Norway,258,153,3,0,August,1,3:30 AM,yes,07817
Minsk,Belarus,New York,USA,3485,9402,11,7,March,14,6:55 PM,yes,01372
Bangkok,Thailand,Mumbai,India,605,725,5,2,February,18,6:46 AM,yes,03537
Cape Town,South Africa,Charleston,USA,2920,6373,12,6,July,15,1:16 AM,yes,06991
St. Petersburg,Russia,Dubai,United Arab Emirates,197,189,2,1,September,22,9:29 AM,yes,02829
Minsk,Belarus,Austin,USA,1864,8372,11,8,January,21,5:06 AM,yes,04533
Istanbul,Turkyie,Brussels,Belgium,137,1785,1,1,March,10,10:55 AM,yes,01045
Seattle,USA,Montevideo,Uruguay,1715,3709,8,4,March,15,1:03 PM,yes,05265
San Juan,Puerto Rico,Ibiza,Spain,1174,10413,11,6,February,5,0:49 PM,yes,09160
Sydney,Australia,Rome,Italy,3791,10693,22,8,December,24,8:04 PM,yes,05890
Taipei,Taiwan,San Fransisco,USA,276,67,3,0,April,21,6:19 AM,yes,01758
Cairo,Egypt,St. Petersburg,Russia,204,1888,3,1,October,17,6:31 AM,yes,05159
Madeira,Portugal,Quito,Ecuador,1486,10222,8,6,April,21,0:58 PM,yes,06524
Frankfurt,Germany,San Fransisco,USA,1999,11637,15,9,March,6,8:52 PM,yes,06992
Athens,Greece,Malmo,Sweden,64,1481,2,1,September,18,6:48 PM,yes,08355
Tampa,USA,Medellin,Colombia,386,240,1,1,June,19,10:18 AM,yes,03979
Melbourne,Australia,Bergen,Norway,2107,6166,15,8,October,18,10:20 AM,yes,01756
Istanbul,Turkyie,Dubai,United Arab Emirates,283,923,3,1,April,0,2:20 AM,yes,04888
Abuja,Nigeria,Quebec,Canada,951,3191,14,5,November,8,10:38 PM,yes,02978
Bogota,Colombia,Okinawa,Japan,5241,9166,11,14,February,19,2:00 AM,yes,03422
Caracas,Venezuela,Zanzibar,Tanzania,1324,9982,17,7,December,29,0:59 AM,yes,04718
Moscow,Russia,Montevideo,Uruguay,3042,11134,15,6,May,16,11:37 AM,yes,01608
Stockholm,Sweden,Edinburgh,Scotland,153,1731,3,1,November,28,6:50 PM,yes,00196
Hong Kong,China,Melbourne,Australia,266,1244,2,2,June,9,10:33 AM,yes,09598
Nagasaki,Japan,Santorini,Greece,1405,7308,11,6,March,10,6:49 AM,yes,08942
Athens,Greece,Santorini,Greece,168,107,2,0,April,17,9:53 PM,no,06088
Madeira,Portugal,Beijing,China,2069,10308,26,7,December,11,12:33 AM,yes,05366
Prague,Chzechia,Dallas,USA,2982,7921,24,7,March,20,11:13 PM,yes,07203
Quito,Ecuador,Madrid,Spain,1392,6558,23,7,November,14,1:43 PM,yes,01111
Rome,Italy,Helsinki,Finland,398,1613,1,1,January,13,1:54 AM,yes,09482
St. Tropez,France,San Fransisco,USA,2855,6741,19,9,September,20,8:39 PM,yes,07618
Las Vegas,USA,Beijing,China,250,60,1,0,May,0,4:13 AM,yes,07923
Madrid,Spain,Shanghai,China,1354,9452,16,6,September,8,7:53 PM,yes,03150
Melbourne,Australia,Tampa,USA,4524,11216,22,14,June,26,1:01 AM,yes,03122
Cairo,Egypt,Charleston,USA,1248,9615,15,6,December,15,0:40 AM,yes,08824
Nairobi,Kenya,Cape Town,South Africa,269,316,3,1,August,8,8:46 AM,yes,09099
Charleston,USA,Glasgow,Scotland,1140,2881,16,5,July,1,12:38 PM,yes,08173
Paris,France,Sao Paulo,Brazil,1452,4842,10,5,August,21,9:39 PM,yes,07400
Tunis,Tunisia,Reykjavik,Iceland,292,1282,2,1,September,3,11:46 PM,yes,02724
Kansas City,USA,Zanzibar,Tanzania,2492,8708,18,8,October,20,12:29 PM,yes,02258
Rome,Italy,St. Petersburg,Russia,94,1144,3,1,December,12,11:08 AM,yes,09725
Hong Kong,China,Dublin,Ireland,2046,10909,24,7,April,14,11:03 AM,yes,03688
Dublin,Ireland,Oporto,Portugal,182,329,2,0,July,11,4:54 PM,yes,02419
Tokyo,Japan,Santiago,Chile,3150,7666,18,13,August,14,7:06 AM,yes,08143
New Dehli,India,Washington DC,USA,3801,8712,13,9,February,24,7:23 PM,yes,09990
Prague,Chzechia,Madeira,Portugal,360,801,2,1,April,23,1:45 AM,yes,02782
Ibiza,Spain,Montevideo,Uruguay,2304,4299,12,5,March,23,9:15 AM,yes,08977
Sevilla,Spain,Oporto,Portugal,358,1895,1,1,October,20,4:36 PM,yes,02590
Zurich,Switzerland,Cairo,Egypt,265,423,3,0,June,5,3:40 PM,yes,02989
Moscow,Russia,Seattle,USA,4216,7188,18,10,November,12,8:58 PM,yes,04083
Sofia,Bulgaria,Beijing,China,979,5835,14,5,May,20,6:07 AM,yes,00749
Mumbai,India,New York,USA,2058,7879,18,9,July,1,1:35 AM,yes,08503
Austin,USA,New York,USA,384,923,1,1,February,14,6:49 AM,no,02923
Cape Town,South Africa,Helsinki,Finland,104,1965,3,1,May,28,6:07 AM,yes,00217
St. Tropez,France,Quito,Ecuador,2667,6554,26,7,July,2,1:54 AM,yes,00255
Tokyo,Japan,Dubai,United Arab Emirates,2174,3451,8,5,February,19,1:40 AM,yes,05210
Chicago,USA,San Juan,Puerto Rico,329,516,2,1,July,13,5:53 AM,yes,07050
Caracas,Venezuela,Shanghai,China,2361,9936,22,12,August,26,2:31 PM,yes,07983
Quito,Ecuador,Frankfurt,Germany,1297,7264,24,7,December,20,4:15 AM,yes,03035
Houston,USA,Las Vegas,USA,298,1290,2,2,January,24,2:12 PM,no,01309
Ibiza,Spain,Houston,USA,3061,8572,21,7,February,5,2:43 AM,yes,08247
Okinawa,Japan,Zurich,Switzerland,3456,8932,15,7,April,0,6:28 AM,yes,08555
Frankfurt,Germany,Buenos Aires,Argentina,883,4514,13,5,October,13,5:20 AM,yes,00172
Gainesville,USA,Atlanta,USA,162,334,2,0,August,9,2:06 AM,no,04574
Glasgow,Scotland,Caracas,Venezuela,1002,4164,12,5,March,27,7:36 AM,yes,02179
San Juan,Puerto Rico,Dublin,Ireland,1270,4189,10,5,December,19,5:09 PM,yes,01270
Mumbai,India,Tampa,USA,2525,8313,14,9,August,5,5:41 AM,yes,08733
Caracas,Venezuela,Prague,Chzechia,1118,7171,16,6,September,19,9:27 AM,yes,03961
Tokyo,Japan,Zanzibar,Tanzania,1226,8090,13,6,March,2,3:08 PM,yes,00723
Seoul,South Korea,Berlin,Germany,2401,8800,12,7,March,11,1:24 AM,yes,06015
San Fransisco,USA,Mar Del Plata,Argentina,1613,5290,5,4,January,19,5:13 PM,yes,01809
London,England,Montevideo,Uruguay,1197,2393,4,4,October,15,1:40 PM,yes,09934
Sofia,Bulgaria,Tokyo,Japan,2583,10654,11,6,August,23,12:07 AM,yes,02158
Panama City,Panama,Toronto,Canada,337,335,3,1,March,23,1:44 PM,yes,08797
Washington DC,USA,Bangkok,Thailand,2461,7335,20,11,June,5,6:24 PM,yes,09745
Oslo,Norway,Moscow,Russia,71,1730,2,1,November,1,7:18 AM,yes,01617
San Fransisco,USA,Vienna,Austria,3177,8185,24,9,June,18,5:33 PM,yes,08959
Tunis,Tunisia,Nairobi,Kenya,589,1842,5,2,November,3,7:52 PM,yes,05777
Marrakesh,Morocco,Bangkok,Thailand,2986,9177,16,6,March,14,8:30 AM,yes,05229
Nice,France,Caracas,Venezuela,1749,11439,9,6,July,25,5:24 AM,yes,04366
Las Vegas,USA,Ibiza,Spain,3271,8649,16,9,October,11,9:25 PM,yes,02903
Bangkok,Thailand,Rome,Italy,2325,2665,15,5,January,13,6:48 AM,yes,02222
Mumbai,India,Nagasaki,Japan,1544,5826,4,4,November,28,12:60 PM,yes,09262
Milan,Italy,San Fransisco,USA,1859,6821,18,9,October,15,4:30 AM,yes,01656
Glasgow,Scotland,Stockholm,Sweden,302,1002,2,1,May,25,3:28 AM,yes,08933
New Dehli,India,Melbourne,Australia,1545,4894,9,5,November,11,12:46 AM,yes,05871
Quito,Ecuador,Vienna,Austria,2546,8840,16,7,October,16,4:41 PM,yes,03303
Frankfurt,Germany,London,England,166,1921,1,1,April,17,9:32 PM,yes,00482
Dubai,United Arab Emirates,Santorini,Greece,225,417,1,1,November,10,3:53 PM,yes,03660
Las Vegas,USA,Quebec,Canada,567,729,7,3,February,0,12:58 AM,yes,06777
Taipei,Taiwan,Okinawa,Japan,224,583,2,1,May,25,6:10 PM,yes,08185
Dubai,United Arab Emirates,Rome,Italy,544,541,5,2,December,2,8:05 AM,yes,07403
Mumbai,India,Havana,Cuba,2950,7834,26,9,July,21,11:50 PM,yes,05956
Tampa,USA,Prague,Chzechia,1482,6348,11,6,March,12,7:18 PM,yes,00729
Minsk,Belarus,Kyiv,Ukraine,85,412,3,0,September,28,5:02 PM,yes,00689
Santiago,Chile,New Dehli,India,1912,6787,17,9,April,7,2:26 AM,yes,01776
Bogota,Colombia,Toronto,Canada,391,178,1,1,August,14,9:26 PM,yes,05450
Chicago,USA,Naples,Italy,2995,6753,16,7,June,10,1:55 AM,yes,01018
Caracas,Venezuela,Charleston,USA,363,469,2,0,November,5,8:09 PM,yes,03224
Jerusalem,Israel,Cape Town,South Africa,181,331,3,1,July,10,0:40 AM,yes,01454
Prague,Chzechia,Toronto,Canada,1139,8877,14,6,January,20,8:39 PM,yes,08555
New York,USA,Prague,Chzechia,1353,9452,9,6,January,15,8:51 PM,yes,02946
Rome,Italy,Nairobi,Kenya,231,1682,3,1,October,14,0:36 AM,yes,09423
Dubai,United Arab Emirates,Minsk,Belarus,80,1207,2,1,September,23,7:14 PM,yes,06874
London,England,Malmo,Sweden,355,1680,2,1,January,5,1:01 AM,yes,04796
Edinburgh,Scotland,Mumbai,India,1502,2920,6,4,February,15,4:07 AM,yes,08735
Chicago,USA,Moscow,Russia,2386,8657,26,8,November,29,4:60 AM,yes,08754
Sao Paulo,Brazil,Lisbon,Portugal,667,5654,4,4,April,27,12:34 PM,yes,07475
Berlin,Germany,Beijing,China,1541,6430,16,6,April,4,6:60 AM,yes,04523
Sydney,Australia,Bergen,Norway,2716,6238,25,8,April,6,6:15 AM,yes,06303
San Fransisco,USA,Warsaw,Poland,3218,11527,20,9,January,17,1:13 PM,yes,08915
Madrid,Spain,Atlanta,USA,1999,11134,8,6,July,19,8:49 PM,yes,04131
Buenos Aires,Argentina,Los Angeles,USA,1799,4226,8,4,October,15,9:50 PM,yes,09409
Shanghai,China,Sao Paulo,Brazil,4280,7629,27,11,June,29,2:52 AM,yes,04344
Quebec,Canada,Sevilla,Spain,2563,11864,7,6,November,20,8:16 PM,yes,06215
Lima,Peru,Marrakesh,Morocco,2483,11545,11,6,July,6,0:60 AM,yes,03797
Sofia,Bulgaria,Budapest,Hungary,137,1469,1,1,November,18,3:12 AM,yes,07663
Havana,Cuba,Bangkok,Thailand,2541,6916,12,11,February,16,5:10 PM,yes,03825
St. Tropez,France,Madeira,Portugal,269,175,1,1,June,22,2:00 AM,yes,07148
Abuja,Nigeria,Lima,Peru,1669,11426,13,6,November,22,6:51 AM,yes,00028
Juneau,USA,Tokyo,Japan,508,1322,3,2,February,15,1:10 PM,yes,00447
Dubai,United Arab Emirates,Athens,Greece,250,274,3,1,June,22,1:26 AM,yes,06767
Cape Town,South Africa,St. Tropez,France,297,341,2,0,May,9,6:37 AM,yes,00125
Sevilla,Spain,Tokyo,Japan,2912,9320,14,7,April,12,12:14 PM,yes,09538
Bergen,Norway,Helsinki,Finland,58,1893,1,1,April,12,3:19 PM,yes,02248
Shanghai,China,San Fransisco,USA,346,302,2,0,July,6,8:46 PM,yes,07578
Ibiza,Spain,Sao Paulo,Brazil,1484,3899,9,5,March,15,10:12 AM,yes,03947
Baghdad,Iraq,Juneau,USA,2242,11113,22,11,February,5,6:33 PM,yes,02484
Athens,Greece,Charleston,USA,1853,9422,11,7,November,24,12:39 PM,yes,08310
Nice,France,Quebec,Canada,2079,10861,9,6,April,24,4:56 AM,yes,05175
Bangkok,Thailand,Bergen,Norway,1250,3360,14,5,December,19,6:48 AM,yes,02133
Sydney,Australia,Amsterdam,Netherlands,2714,11406,19,8,November,16,4:17 PM,yes,06856
Toronto,Canada,Gainesville,USA,314,497,3,0,April,0,8:44 PM,yes,05055
Oslo,Norway,Zurich,Switzerland,391,98,2,0,January,14,3:37 AM,yes,03409
Seattle,USA,Brussels,Belgium,2552,6118,23,9,October,5,2:43 AM,yes,05158
Oporto,Portugal,Lisbon,Portugal,289,291,1,0,April,4,2:01 PM,no,03938
London,England,Helsinki,Finland,547,1897,4,2,November,18,4:10 PM,yes,00063
Austin,USA,Valencia,Spain,3055,9560,14,7,January,4,11:02 AM,yes,04520
Istanbul,Turkyie,Moscow,Russia,329,312,1,0,November,7,3:35 AM,yes,06068
Panama City,Panama,Sydney,Australia,147,68,2,0,November,22,5:03 PM,yes,09962
Montevideo,Uruguay,Tunis,Tunisia,1461,5392,7,4,September,27,7:21 AM,yes,02619
Tokyo,Japan,Juneau,USA,696,1144,3,2,October,10,12:32 PM,yes,07581
Santorini,Greece,Austin,USA,1897,10784,16,8,January,5,11:19 PM,yes,04676
Prague,Chzechia,Nairobi,Kenya,318,107,1,1,December,19,6:01 AM,yes,09631
Tunis,Tunisia,Sao Paulo,Brazil,738,2161,9,4,May,5,6:21 AM,yes,09092
Washington DC,USA,Mar Del Plata,Argentina,72,171,3,1,February,6,8:20 PM,yes,07626
Seoul,South Korea,Istanbul,Turkyie,2589,7216,12,6,April,2,4:12 AM,yes,07539
Panama City,Panama,Austin,USA,255,250,1,0,August,5,5:38 PM,yes,00980
Jerusalem,Israel,Brasilia,Brazil,2571,8205,13,6,May,10,10:15 AM,yes,01833
Sydney,Australia,Dallas,USA,99,498,1,0,May,6,4:51 AM,yes,00422
Valencia,Spain,Milan,Italy,180,482,2,0,August,14,9:02 AM,yes,04861
Okinawa,Japan,Quito,Ecuador,6210,8743,16,14,May,10,7:02 AM,yes,00470
Mumbai,India,London,England,1419,3733,6,4,August,23,6:07 AM,yes,01867
Havana,Cuba,Sofia,Bulgaria,1804,10453,11,7,September,14,9:30 PM,yes,03505
Dublin,Ireland,Ibiza,Spain,128,166,2,1,April,1,0:44 PM,yes,00335
Dubai,United Arab Emirates,Istanbul,Turkyie,229,129,3,1,July,12,9:13 PM,yes,06598
Marrakesh,Morocco,Nairobi,Kenya,704,1120,4,2,October,7,10:48 AM,yes,09611
Edinburgh,Scotland,Medellin,Colombia,2863,11041,13,6,June,3,0:41 AM,yes,09831
Quebec,Canada,Oslo,Norway,1736,8261,9,6,May,5,3:07 PM,yes,07232
Tunis,Tunisia,Cape Town,South Africa,174,1309,1,1,December,19,9:40 AM,yes,03283
Las Vegas,USA,Istanbul,Turkyie,4538,9769,25,10,October,21,6:60 AM,yes,02412
Sydney,Australia,Juneau,USA,1505,124,8,3,April,1,11:57 AM,yes,09066
Malmo,Sweden,Paris,France,170,70,1,0,April,15,12:47 PM,yes,01252
Quebec,Canada,Tunis,Tunisia,950,4028,16,5,March,18,2:00 AM,yes,07763
Malmo,Sweden,San Fransisco,USA,4292,10478,21,9,September,10,4:06 AM,yes,04754
Dubai,United Arab Emirates,Bangkok,Thailand,1403,257,7,3,December,22,12:24 AM,yes,02442
Abuja,Nigeria,St. Petersburg,Russia,467,1940,3,2,October,8,8:58 AM,yes,07824
Nagasaki,Japan,Melbourne,Australia,292,1648,1,1,December,0,5:00 AM,yes,04767
Sydney,Australia,Berlin,Germany,3348,8876,15,8,February,28,2:23 AM,yes,09834
Charleston,USA,Caracas,Venezuela,81,87,3,0,August,3,8:35 PM,yes,06077
Madrid,Spain,Zanzibar,Tanzania,75,135,3,1,April,8,9:06 AM,yes,01101
Brasilia,Brazil,Zanzibar,Tanzania,1593,6509,8,6,November,9,3:29 PM,yes,05903
Santorini,Greece,Bangkok,Thailand,837,3436,8,4,March,25,12:07 PM,yes,03764
Amsterdam,Netherlands,London,England,138,372,1,1,April,5,0:49 PM,yes,05623
Mar Del Plata,Argentina,Los Angeles,USA,838,3399,6,4,November,13,11:23 AM,yes,00265
Istanbul,Turkyie,Panama City,Panama,2133,11850,23,8,December,9,2:21 AM,yes,02889
New York,USA,San Juan,Puerto Rico,68,131,3,0,February,11,6:47 PM,yes,06545
Miami,USA,San Juan,Puerto Rico,281,449,2,0,December,21,8:51 AM,yes,05296
Dallas,USA,Bogota,Colombia,75,329,1,0,August,18,1:19 AM,yes,09491
New Dehli,India,Mar Del Plata,Argentina,1496,9060,11,8,September,4,0:05 PM,yes,06731
Tokyo,Japan,Edinburgh,Scotland,1763,10940,11,8,January,29,6:48 AM,yes,01088
Malmo,Sweden,Berlin,Germany,294,483,2,0,February,7,6:15 AM,yes,01670
London,England,Tampa,USA,1074,2977,11,5,January,24,4:43 PM,yes,04044
Tokyo,Japan,Reykjavik,Iceland,3833,6988,19,9,June,13,7:04 PM,yes,07484
Marrakesh,Morocco,Cairo,Egypt,176,806,2,1,August,9,2:05 PM,yes,01445
St. Tropez,France,Mumbai,India,970,146,5,3,July,21,6:14 AM,yes,05372
Copenhagen,Denmark,Nairobi,Kenya,170,1885,2,1,February,26,4:35 AM,yes,00157
Lima,Peru,Reykjavik,Iceland,1280,4637,7,5,December,25,9:18 AM,yes,06130
Zurich,Switzerland,Gainesville,USA,2062,11012,12,6,September,21,0:11 AM,yes,04405
Quito,Ecuador,Brasilia,Brazil,483,368,3,2,September,22,0:46 PM,yes,08170
Shanghai,China,Baghdad,Iraq,2170,5302,13,5,May,7,6:31 AM,yes,01299
Nagasaki,Japan,Dubai,United Arab Emirates,859,5955,14,5,July,24,10:27 PM,yes,09152
Jerusalem,Israel,Tokyo,Japan,2990,7841,10,6,August,10,4:31 PM,yes,06220
Dublin,Ireland,Zurich,Switzerland,150,1143,2,1,December,24,11:52 PM,yes,06933
Juneau,USA,New York,USA,734,426,9,4,July,6,8:05 AM,no,07896
Tampa,USA,Reykjavik,Iceland,1559,4668,6,4,January,22,4:20 PM,yes,02593
Los Angeles,USA,Brasilia,Brazil,1700,5410,7,4,January,15,9:29 PM,yes,05006
Chicago,USA,Zurich,Switzerland,3341,6135,13,7,June,26,7:50 PM,yes,00605
Paris,France,Zurich,Switzerland,236,488,1,0,January,8,0:48 PM,yes,03250
Toronto,Canada,Marrakesh,Morocco,2168,4619,14,5,October,15,1:33 PM,yes,06847
Bangkok,Thailand,Oporto,Portugal,2723,11224,7,6,August,13,7:17 PM,yes,06599
Nice,France,Toronto,Canada,2837,9700,11,6,November,28,3:36 AM,yes,00541
Panama City,Panama,St. Tropez,France,1761,8304,19,7,June,6,2:49 PM,yes,03670
Rome,Italy,Toronto,Canada,1745,8276,10,6,July,24,2:32 PM,yes,05803
Stockholm,Sweden,Oporto,Portugal,66,263,2,1,February,24,11:10 AM,yes,05576
Atlanta,USA,Montevideo,Uruguay,204,1549,1,1,September,26,10:33 AM,yes,09727
Moscow,Russia,Panama City,Panama,3703,6108,17,8,March,12,7:08 AM,yes,04709
Moscow,Russia,Madrid,Spain,365,886,1,1,September,0,12:56 PM,yes,08982
Tokyo,Japan,Nagasaki,Japan,274,209,1,0,June,0,0:50 PM,no,04030
Moscow,Russia,Buenos Aires,Argentina,2271,6147,14,6,January,5,6:29 AM,yes,02179
New York,USA,Dallas,USA,147,390,3,1,April,8,7:33 AM,no,01335
Havana,Cuba,Madeira,Portugal,2218,3788,14,5,June,20,7:31 PM,yes,02739
Chicago,USA,Atlanta,USA,220,639,2,1,April,27,9:40 PM,no,05814
San Fransisco,USA,Nice,France,3995,8773,18,9,May,22,5:12 AM,yes,09093
Warsaw,Poland,Glasgow,Scotland,329,1000,2,1,April,26,7:34 PM,yes,02996
San Juan,Puerto Rico,Zurich,Switzerland,2803,7652,11,6,July,6,1:06 PM,yes,02337
New York,USA,Houston,USA,205,962,2,1,June,29,0:27 AM,no,01166
Beijing,China,Lisbon,Portugal,1547,7705,22,7,May,27,1:38 PM,yes,02841
Mar Del Plata,Argentina,Reykjavik,Iceland,544,444,8,3,December,8,2:05 PM,yes,05416
Budapest,Hungary,Valencia,Spain,81,388,1,0,July,4,8:08 PM,yes,00387
Prague,Chzechia,Havana,Cuba,1863,9191,13,6,February,25,0:08 AM,yes,08181
Marrakesh,Morocco,Zanzibar,Tanzania,328,1131,2,2,June,20,5:26 AM,yes,04816
Charleston,USA,San Fransisco,USA,461,2571,8,3,June,10,0:01 PM,no,05044
Baghdad,Iraq,Dubai,United Arab Emirates,250,1393,2,1,October,5,10:35 PM,yes,04979
Hong Kong,China,Marrakesh,Morocco,1384,10736,17,7,October,13,11:32 AM,yes,08827
Kyiv,Ukraine,Atlanta,USA,3129,6056,22,7,September,26,7:08 PM,yes,09168
Zurich,Switzerland,Stockholm,Sweden,202,129,3,0,September,16,6:38 PM,yes,08365
Helsinki,Finland,Okinawa,Japan,1722,9253,7,6,October,18,4:54 AM,yes,09195
Marrakesh,Morocco,St. Tropez,France,170,1262,1,1,May,16,4:07 PM,yes,02678
Copenhagen,Denmark,Cape Town,South Africa,52,248,2,0,May,25,0:13 PM,yes,09049
Taipei,Taiwan,Budapest,Hungary,2018,7560,9,6,March,20,12:38 PM,yes,00714
Kyiv,Ukraine,Seattle,USA,4549,9803,16,10,November,8,3:41 PM,yes,05349
Chicago,USA,Mar Del Plata,Argentina,413,141,5,2,April,6,11:16 PM,yes,05123
Montevideo,Uruguay,Zanzibar,Tanzania,2112,10335,8,6,October,6,6:06 PM,yes,04884
Mexico City,Mexico,Okinawa,Japan,350,61,1,0,June,16,12:21 AM,yes,03735
Seoul,South Korea,St. Tropez,France,3215,7712,23,7,December,28,8:05 PM,yes,08127
Jerusalem,Israel,Athens,Greece,193,386,3,0,January,29,5:60 AM,yes,06019
Baghdad,Iraq,Copenhagen,Denmark,169,1191,1,1,April,10,7:39 AM,yes,05975
Valencia,Spain,Glasgow,Scotland,398,292,1,1,September,22,3:38 PM,yes,05014
Paris,France,Kansas City,USA,1552,11131,13,7,September,5,11:40 AM,yes,08238
Marrakesh,Morocco,Madeira,Portugal,392,97,2,0,April,6,5:18 PM,yes,04010
Mumbai,India,Hong Kong,China,1253,1658,4,3,March,8,8:24 AM,yes,00980
Zanzibar,Tanzania,Dubai,United Arab Emirates,324,327,1,1,March,14,9:55 PM,yes,02070
Dublin,Ireland,Rome,Italy,64,276,1,1,June,27,9:49 PM,yes,01612
Caracas,Venezuela,Nagasaki,Japan,3204,6230,20,13,September,27,10:47 PM,yes,00836
Lisbon,Portugal,Stockholm,Sweden,379,237,1,1,May,23,0:03 AM,yes,05362
Berlin,Germany,St. Petersburg,Russia,278,1506,1,1,May,12,11:31 AM,yes,06401
Bangkok,Thailand,Hong Kong,China,95,1838,2,1,January,22,6:20 AM,yes,04313
Zurich,Switzerland,Oslo,Norway,215,155,2,0,October,1,4:21 AM,yes,04007
Caracas,Venezuela,Okinawa,Japan,4774,11581,22,13,December,29,11:44 PM,yes,00980
Medellin,Colombia,Bangkok,Thailand,2420,10587,21,12,January,24,3:27 PM,yes,08804
Rome,Italy,Baghdad,Iraq,341,1835,1,1,July,8,6:21 AM,yes,04829
Athens,Greece,Lisbon,Portugal,647,411,2,2,September,19,10:28 PM,yes,02281
Mexico City,Mexico,Helsinki,Finland,2471,10716,26,9,October,9,3:60 AM,yes,05837
Charleston,USA,Quito,Ecuador,304,111,3,1,December,20,0:06 AM,yes,02618
Panama City,Panama,Beijing,China,3045,10250,24,13,February,5,4:11 PM,yes,00253
Gainesville,USA,St. Tropez,France,1363,8137,16,6,March,18,10:29 PM,yes,01557
Amsterdam,Netherlands,San Fransisco,USA,2929,6091,23,9,September,16,10:15 AM,yes,00227
Cairo,Egypt,Seoul,South Korea,1439,6001,20,7,June,4,4:58 PM,yes,09036
Santiago,Chile,Zanzibar,Tanzania,2706,11193,23,7,March,29,7:42 AM,yes,02378
Dublin,Ireland,Valencia,Spain,260,1272,1,1,April,12,0:52 PM,yes,05682
Miami,USA,Toronto,Canada,380,152,3,0,February,10,4:40 AM,yes,02740
Mexico City,Mexico,Austin,USA,160,1898,3,1,May,13,10:40 AM,yes,00047
Los Angeles,USA,Dallas,USA,532,1593,2,2,February,13,12:34 AM,no,05486
Amsterdam,Netherlands,Beijing,China,2189,7274,14,6,March,0,5:53 AM,yes,04069
Vienna,Austria,Panama City,Panama,1689,6964,24,7,March,1,10:03 AM,yes,00129
Warsaw,Poland,Dublin,Ireland,285,1490,2,1,July,13,10:10 AM,yes,02533
Juneau,USA,Valencia,Spain,2892,6002,11,10,April,22,10:40 PM,yes,00668
Nice,France,Cairo,Egypt,320,119,3,0,January,15,6:17 PM,yes,08052
Madrid,Spain,Sao Paulo,Brazil,1437,5804,8,5,November,5,6:47 AM,yes,06863
Santiago,Chile,San Fransisco,USA,1383,1863,9,3,January,18,5:16 PM,yes,02117
Sevilla,Spain,Las Vegas,USA,4281,7696,20,9,April,5,3:55 PM,yes,04510
Tunis,Tunisia,Lisbon,Portugal,95,415,2,0,October,20,4:52 PM,yes,02363
Bonn,Germany,Brasilia,Brazil,1595,4313,14,5,February,15,11:13 AM,yes,01536
Mumbai,India,Istanbul,Turkyie,527,1822,2,2,April,17,6:01 PM,yes,00771
Lisbon,Portugal,Naples,Italy,341,1007,3,1,February,15,11:33 PM,yes,04702
Baghdad,Iraq,Nairobi,Kenya,231,160,2,0,December,14,1:21 PM,yes,09673
Charleston,USA,Sao Paulo,Brazil,378,741,3,1,July,16,1:38 AM,yes,09375
London,England,Santiago,Chile,1515,3603,16,5,January,6,8:10 PM,yes,06697
Santorini,Greece,Frankfurt,Germany,156,914,2,1,August,19,11:33 PM,yes,05196
Zanzibar,Tanzania,Bogota,Colombia,2633,8201,24,8,December,17,4:29 PM,yes,03816
Houston,USA,Dallas,USA,274,222,1,0,September,26,10:21 PM,no,09739
Honolulu,USA,Brussels,Belgium,5124,6313,28,12,February,7,8:19 AM,yes,04819
Brasilia,Brazil,Toronto,Canada,280,124,3,1,August,5,4:27 AM,yes,09329
Zurich,Switzerland,Berlin,Germany,121,484,2,0,September,29,10:15 PM,yes,07417
